claim_id,from_date,end_date,transport_cost,accommodation_cost,meals_and_incidentals_cost,reg_points_used,special_points_used,USA_points_used,total_cost,mp_office
T0252084,2023/05/07,2023/05/13,3591.9300,0.0000,462.5000,1.0000,0,0,4054.43,"Mazier, Dan"
T0253005,2023/05/14,2023/05/20,3159.2200,0.0000,263.1200,1.0000,0,0,3422.34,"Mazier, Dan"
T0253357,2023/05/21,2023/05/27,441.4800,0.0000,147.6900,0.0000,0,0,589.17,"Mazier, Dan"
T0254165,2023/06/01,2023/06/03,248.1200,417.0900,168.1200,0,0.0000,0,833.33,"Mazier, Dan"
T0253512,2023/06/01,2023/06/03,591.9000,417.0900,168.1200,0,0.0000,0,1177.11,"Mazier, Dan"
T0254149,2023/06/01,2023/06/03,280.2600,417.0900,168.1200,0.0000,0.0000,0,865.47,"Mazier, Dan"
200684847,2023/06/01,2023/06/30,0.0000,2129.2400,0.0000,0,0,0,2129.24,"Mazier, Dan"
200691621,2023/07/01,2023/07/31,0.0000,2129.2400,0.0000,0,0,0,2129.24,"Mazier, Dan"
T0250208,2023/03/01,2023/05/11,0.0000,35.4200,0.0000,0,0,0,35.42,"McCauley, Kelly"
T0248497,2023/03/26,2023/04/25,0.0000,67.9900,0.0000,0,0,0,67.99,"McCauley, Kelly"
200678558,2023/04/01,2023/04/30,0.0000,1802.9100,0.0000,0,0,0,1802.91,"McCauley, Kelly"
T0249847,2023/04/09,2023/04/11,1183.2500,403.2900,204.0400,0,1.0000,0,1790.58,"McCauley, Kelly"
T0250599,2023/04/16,2023/04/21,2846.2500,0.0000,252.9500,1.0000,0,0,3099.20,"McCauley, Kelly"
T0251386,2023/04/23,2023/05/05,4059.1700,627.4600,600.6300,1.0000,1.0000,0,5287.26,"McCauley, Kelly"
T0251482,2023/04/26,2023/05/25,0.0000,67.9900,0.0000,0,0,0,67.99,"McCauley, Kelly"
T0251680,2023/04/28,2023/04/30,908.9600,0.0000,0.0000,1.0000,0,0,908.96,"McCauley, Kelly"
200677910,2023/05/01,2023/05/31,0.0000,1802.9100,0.0000,0,0,0,1802.91,"McCauley, Kelly"
T0251705,2023/05/07,2023/05/07,329.0400,0.0000,0.0000,0,0.5000,0,329.04,"McCauley, Kelly"
T0251862,2023/05/07,2023/05/12,2993.8300,0.0000,336.2500,1.0000,0,0,3330.08,"McCauley, Kelly"
T0252451,2023/05/14,2023/05/21,2993.3100,320.8400,531.2500,1.0000,1.0000,0,3845.40,"McCauley, Kelly"
T0252836,2023/05/26,2023/06/25,0.0000,67.9900,0.0000,0,0,0,67.99,"McCauley, Kelly"
T0253141,2023/05/28,2023/06/01,2506.0600,0.0000,315.1800,1.0000,0,0,2821.24,"McCauley, Kelly"
200684848,2023/06/01,2023/06/30,0.0000,1802.9100,0.0000,0,0,0,1802.91,"McCauley, Kelly"
200691622,2023/07/01,2023/07/31,0.0000,1802.9100,0.0000,0,0,0,1802.91,"McCauley, Kelly"
T0250423,2023/01/08,2023/01/19,439.7200,0.0000,20.5800,0.0000,0.0000,0,460.30,"McDonald, Ken"
T0250424,2023/02/12,2023/02/22,140.4200,0.0000,0.0000,0.0000,0.0000,0,140.42,"McDonald, Ken"
T0250425,2023/03/01,2023/03/18,356.7100,0.0000,0.0000,0.0000,0,0,356.71,"McDonald, Ken"
T0250415,2023/03/19,2023/03/24,2549.7700,0.0000,416.2100,1.0000,0,0,2965.98,"McDonald, Ken"
T0250418,2023/03/26,2023/03/30,2431.8600,0.0000,304.3800,1.0000,0,0,2736.24,"McDonald, Ken"
200678558,2023/04/01,2023/04/30,0.0000,2000.0000,0.0000,0,0,0,2000.00,"McDonald, Ken"
T0251015,2023/04/16,2023/04/20,2521.6300,0.0000,336.2500,1.0000,0,0,2857.88,"McDonald, Ken"
T0251402,2023/04/17,2023/04/25,1523.6700,357.1400,991.6100,1.0000,0,0,2872.42,"McDonald, Ken"
200677911,2023/05/01,2023/05/31,0.0000,2000.0000,0.0000,0,0,0,2000.00,"McDonald, Ken"
T0253081,2023/05/07,2023/06/01,7933.5400,0.0000,914.0200,3.0000,0,0,8847.56,"McDonald, Ken"
200684849,2023/06/01,2023/06/30,0.0000,2000.0000,0.0000,0,0,0,2000.00,"McDonald, Ken"
T0254673,2023/06/11,2023/06/16,1420.4200,616.2500,661.0700,1.0000,0,0,2697.74,"McDonald, Ken"
200691623,2023/07/01,2023/07/31,0.0000,2000.0000,0.0000,0,0,0,2000.00,"McDonald, Ken"
T0251019,2023/04/01,2023/04/30,0.0000,1500.0000,0.0000,0,0,0,1500.00,"McKay, Hon. John"
T0250885,2023/04/17,2023/04/20,1186.7900,0.0000,0.0000,1.0000,0,0,1186.79,"McKay, Hon. John"
T0250874,2023/04/17,2023/04/21,861.3900,0.0000,490.8400,1.0000,0,0,1352.23,"McKay, Hon. John"
T0251325,2023/04/24,2023/04/28,851.5400,0.0000,490.8400,1.0000,0,0,1342.38,"McKay, Hon. John"
T0252448,2023/05/01,2023/05/12,535.4900,0.0000,1322.1400,1.0000,0,0,1857.63,"McKay, Hon. John"
T0250340,2023/04/11,2023/04/14,1104.5900,485.1900,451.9200,0.5000,0,0,2041.70,"McKinnon, Ron"
T0250337,2023/04/16,2023/04/20,2778.6100,0.0000,0.0000,1.0000,0,0,2778.61,"McKinnon, Ron"
T0250336,2023/04/16,2023/04/20,2676.7800,603.4800,550.8900,1.0000,0,0,3831.15,"McKinnon, Ron"
T0250629,2023/04/23,2023/04/28,2668.6900,697.7500,661.0700,1.0000,0,0,4027.51,"McKinnon, Ron"
T0250984,2023/04/30,2023/05/17,2871.6500,1495.7800,1432.3200,1.0000,0,0,5799.75,"McKinnon, Ron"
T0251519,2023/04/30,2023/05/17,2530.7000,0.0000,0.0000,1.0000,0,0,2530.70,"McKinnon, Ron"
T0251936,2023/05/11,2023/05/14,2111.8600,578.8800,372.6000,1.0000,0,0,3063.34,"McKinnon, Ron"
T0251977,2023/05/12,2023/05/17,1059.8500,0.0000,253.9400,1.0000,0,0,1313.79,"McKinnon, Ron"
T0252240,2023/05/14,2023/05/19,3503.2700,1501.5200,661.0700,1.0000,0,0,5665.86,"McKinnon, Ron"
T0252540,2023/05/22,2023/05/26,2228.3500,772.4300,547.6000,1.0000,0,0,3548.38,"McKinnon, Ron"
T0252750,2023/05/28,2023/06/02,3447.2600,1306.3400,661.0700,1.0000,0,0,5414.67,"McKinnon, Ron"
T0252855,2023/05/30,2023/06/02,3352.1900,0.0000,0.0000,1.0000,0,0,3352.19,"McKinnon, Ron"
T0253864,2023/06/04,2023/06/09,3185.1200,0.0000,0.0000,1.0000,0,0,3185.12,"McKinnon, Ron"
T0253254,2023/06/04,2023/06/09,3489.8100,1568.6600,661.0700,1.0000,0,0,5719.54,"McKinnon, Ron"
T0250863,2023/04/01,2023/04/30,11.8800,0.0000,0.0000,0.0000,0,0,11.88,"McLean, Greg"
T0250876,2023/04/01,2023/04/30,56.8400,0.0000,0.0000,0.0000,0,0,56.84,"McLean, Greg"
T0250684,2023/04/01,2023/05/07,0.0000,1544.9500,0.0000,0,0,0,1544.95,"McLean, Greg"
T0250650,2023/04/03,2023/04/12,3978.4800,2658.2100,354.4000,0,0,1.0000,6991.09,"McLean, Greg"
T0250621,2023/04/16,2023/04/21,2401.2600,0.0000,545.0000,1.0000,0,0,2946.26,"McLean, Greg"
T0250639,2023/04/21,2023/04/21,14.0600,0.0000,0.0000,0,0.0000,0,14.06,"McLean, Greg"
T0250677,2023/04/23,2023/04/28,2666.6400,0.0000,409.3700,1.0000,0,0,3076.01,"McLean, Greg"
T0251214,2023/04/28,2023/04/28,14.0600,0.0000,0.0000,0,0.0000,0,14.06,"McLean, Greg"
T0251242,2023/04/30,2023/05/04,2788.5400,0.0000,361.4300,1.0000,0,0,3149.97,"McLean, Greg"
T0252185,2023/05/01,2023/06/07,0.0000,1594.9500,0.0000,0,0,0,1594.95,"McLean, Greg"
T0251393,2023/05/04,2023/05/04,14.0600,0.0000,0.0000,0,0.0000,0,14.06,"McLean, Greg"
T0251508,2023/05/07,2023/05/10,2759.0900,0.0000,272.3200,1.0000,0,0,3031.41,"McLean, Greg"
T0252014,2023/05/14,2023/05/19,1491.7800,0.0000,545.0000,0.5000,0,0,2036.78,"McLean, Greg"
T0252932,2023/03/10,2023/05/31,0.0000,415.7700,0.0000,0,0,0,415.77,"McLeod, Michael"
200678558,2023/04/01,2023/04/30,0.0000,1801.9600,0.0000,0,0,0,1801.96,"McLeod, Michael"
T0250428,2023/04/04,2023/04/06,340.4400,444.2300,329.1800,0.0000,0,0,1113.85,"McLeod, Michael"
T0250431,2023/04/13,2023/04/14,340.4400,222.1200,188.5600,0.0000,0,0,751.12,"McLeod, Michael"
T0250628,2023/04/16,2023/04/28,2513.6400,0.0000,1105.1800,1.0000,0,0,3618.82,"McLeod, Michael"
200677912,2023/05/01,2023/05/31,0.0000,1801.9600,0.0000,0,0,0,1801.96,"McLeod, Michael"
T0252747,2023/05/24,2023/05/26,340.4400,403.8500,212.3600,0.0000,0,0,956.65,"McLeod, Michael"
T0254138,2023/05/28,2023/06/09,2544.8200,0.0000,1221.2500,1.0000,0,0,3766.07,"McLeod, Michael"
200684850,2023/06/01,2023/06/30,0.0000,1801.9600,0.0000,0,0,0,1801.96,"McLeod, Michael"
200691624,2023/07/01,2023/07/31,0.0000,1801.9600,0.0000,0,0,0,1801.96,"McLeod, Michael"
T0250698,2022/08/22,2023/05/12,0.0000,124.8000,0.0000,0,0,0,124.80,"McPherson, Heather"
200678558,2023/04/01,2023/04/30,0.0000,1990.0000,0.0000,0,0,0,1990.00,"McPherson, Heather"
T0250353,2023/04/04,2023/04/04,456.8400,0.0000,0.0000,0,0.5000,0,456.84,"McPherson, Heather"
T0250357,2023/04/05,2023/05/04,0.0000,107.9900,0.0000,0,0,0,107.99,"McPherson, Heather"
T0250355,2023/04/15,2023/04/16,294.3300,0.0000,0.0000,0,0.5000,0,294.33,"McPherson, Heather"
T0250356,2023/04/16,2023/04/20,1758.8200,0.0000,324.3700,1.0000,0,0,2083.19,"McPherson, Heather"
T0250696,2023/04/23,2023/05/11,1864.0000,0.0000,538.4800,1.0000,0,0,2402.48,"McPherson, Heather"
200677913,2023/05/01,2023/05/31,0.0000,1990.0000,0.0000,0,0,0,1990.00,"McPherson, Heather"
T0251733,2023/05/05,2023/05/05,3.1300,0.0000,0.0000,0.0000,0,0,3.13,"McPherson, Heather"
T0251616,2023/05/05,2023/06/04,0.0000,107.9900,0.0000,0,0,0,107.99,"McPherson, Heather"
T0251822,2023/05/06,2023/05/12,2887.3300,0.0000,293.3900,1.5000,0,0,3180.72,"McPherson, Heather"
T0252832,2023/05/17,2023/05/17,12.5000,0.0000,0.0000,0.0000,0,0,12.50,"McPherson, Heather"
200684851,2023/06/01,2023/06/30,0.0000,2039.7500,0.0000,0,0,0,2039.75,"McPherson, Heather"
T0253571,2023/06/04,2023/06/09,1776.4000,0.0000,392.4100,1.0000,0,0,2168.81,"McPherson, Heather"
T0253645,2023/06/05,2023/07/04,0.0000,107.9900,0.0000,0,0,0,107.99,"McPherson, Heather"
T0254033,2023/06/10,2023/06/10,10.4800,0.0000,0.0000,0.0000,0,0,10.48,"McPherson, Heather"
200691625,2023/07/01,2023/07/31,0.0000,2039.7500,0.0000,0,0,0,2039.75,"McPherson, Heather"
T0248969,2023/04/01,2023/04/01,217.8200,0.0000,56.3500,0,0.0000,0,274.17,"Melillo, Eric"
T0250156,2023/04/04,2023/04/13,214.7600,0.0000,89.1100,0.0000,0.0000,0,303.87,"Melillo, Eric"
T0250419,2023/04/16,2023/04/18,2466.3800,1498.9200,326.4000,0,0,1.0000,4291.70,"Melillo, Eric"
T0250420,2023/04/18,2023/04/20,1106.9700,676.7900,220.3600,0.5000,0,0,2004.12,"Melillo, Eric"
T0250567,2023/04/23,2023/04/28,2272.6600,1641.0800,446.3400,0.5000,1.0000,0,4360.08,"Melillo, Eric"
T0251311,2023/04/30,2023/05/04,3122.3300,1484.4400,263.1200,2.0000,0,0,4869.89,"Melillo, Eric"
T0252745,2023/05/01,2023/05/28,674.4400,0.0000,95.0000,0.0000,0.0000,0,769.44,"Melillo, Eric"
T0251771,2023/05/05,2023/05/05,45.1600,0.0000,0.0000,0,0.0000,0,45.16,"Melillo, Eric"
T0251671,2023/05/07,2023/05/11,2079.9100,1405.0000,293.7500,1.0000,0,0,3778.66,"Melillo, Eric"
T0252174,2023/05/14,2023/05/18,2086.0500,1045.0700,336.4300,1.0000,0,0,3467.55,"Melillo, Eric"
T0253319,2023/05/25,2023/05/25,45.1600,0.0000,0.0000,0,0.0000,0,45.16,"Melillo, Eric"
T0253088,2023/05/29,2023/06/01,1774.9900,1444.8700,241.7900,1.0000,0,0,3461.65,"Melillo, Eric"
T0253539,2023/06/04,2023/06/08,0.0000,1527.7600,294.0200,0.0000,0,0,1821.78,"Melillo, Eric"
200678558,2023/04/01,2023/04/30,0.0000,1350.0000,0.0000,0,0,0,1350.00,"Mendès, Alexandra"
200677914,2023/05/01,2023/05/31,0.0000,1350.0000,0.0000,0,0,0,1350.00,"Mendès, Alexandra"
T0252796,2023/05/22,2023/05/23,226.9900,180.0700,66.1000,1.0000,0,0,473.16,"Mendès, Alexandra"
200684852,2023/06/01,2023/06/30,0.0000,1350.0000,0.0000,0,0,0,1350.00,"Mendès, Alexandra"
200691626,2023/07/01,2023/07/31,0.0000,1350.0000,0.0000,0,0,0,1350.00,"Mendès, Alexandra"
T0250135,2023/03/28,2023/03/29,0.0000,264.6600,182.9500,0.0000,0.0000,0,447.61,"Mendicino, Hon. Marco"
T0252060,2023/04/16,2023/04/19,541.6100,1064.2700,336.5200,0.5000,0.0000,0,1942.40,"Mendicino, Hon. Marco"
T0252140,2023/04/23,2023/04/28,1044.5400,1883.9500,525.9800,1.0000,0,0,3454.47,"Mendicino, Hon. Marco"
T0252145,2023/05/07,2023/05/17,850.9400,2124.7900,452.5900,1.0000,0,0,3428.32,"Mendicino, Hon. Marco"
T0250218,2023/04/08,2023/04/08,53.5800,0.0000,0.0000,0.0000,0,0,53.58,"Miao, Wilson"
T0250379,2022/11/20,2022/11/20,3312.5000,0.0000,0.0000,0.5000,0,0,3312.50,"Michaud, Kristina"
T0250724,2023/02/15,2023/04/17,0.0000,145.3200,0.0000,0,0,0,145.32,"Michaud, Kristina"
T0248607,2023/03/26,2023/04/25,0.0000,136.2900,0.0000,0,0,0,136.29,"Michaud, Kristina"
200678558,2023/04/01,2023/04/30,0.0000,1792.0000,0.0000,0,0,0,1792.00,"Michaud, Kristina"
T0252756,2023/04/06,2023/04/15,132.1600,0.0000,214.9300,0.0000,0.0000,0,347.09,"Michaud, Kristina"
T0252780,2023/04/12,2023/05/23,416.0600,195.8700,644.7900,0.0000,0.0000,0,1256.72,"Michaud, Kristina"
T0251816,2023/04/17,2023/04/20,7039.0000,0.0000,440.7100,0.5000,0,0,7479.71,"Michaud, Kristina"
T0250981,2023/04/17,2023/05/01,51.5400,609.6200,127.2300,0,0.0000,0,788.39,"Michaud, Kristina"
T0252738,2023/04/17,2023/05/05,205.5600,0.0000,0.0000,0.0000,0,0,205.56,"Michaud, Kristina"
T0250992,2023/04/17,2023/05/25,68.9300,609.6200,369.0200,0.0000,0.0000,0,1047.57,"Michaud, Kristina"
T0251818,2023/04/21,2023/04/21,3519.5000,0.0000,110.1800,1.0000,0,0,3629.68,"Michaud, Kristina"
T0251820,2023/04/24,2023/04/27,7039.0000,0.0000,440.7100,1.0000,0,0,7479.71,"Michaud, Kristina"
T0252564,2023/04/26,2023/05/25,0.0000,128.4400,0.0000,0,0,0,128.44,"Michaud, Kristina"
T0251821,2023/04/28,2023/04/28,7039.0000,0.0000,110.1800,0.5000,0,0,7149.18,"Michaud, Kristina"
T0252123,2023/04/28,2023/05/05,42.8600,0.0000,0.0000,0.0000,0,0,42.86,"Michaud, Kristina"
T0251826,2023/05/01,2023/05/04,7039.0000,0.0000,440.7100,0.5000,0,0,7479.71,"Michaud, Kristina"
200677915,2023/05/01,2023/05/31,0.0000,1792.0000,0.0000,0,0,0,1792.00,"Michaud, Kristina"
T0252580,2023/05/05,2023/05/05,7285.5000,0.0000,110.1800,0.5000,0,0,7395.68,"Michaud, Kristina"
T0252581,2023/05/08,2023/05/11,7039.0000,0.0000,440.7100,0.5000,0,0,7479.71,"Michaud, Kristina"
T0252583,2023/05/12,2023/05/12,7039.0000,0.0000,110.1800,0.5000,0,0,7149.18,"Michaud, Kristina"
T0252562,2023/05/12,2023/05/12,52.2500,0.0000,0.0000,0.0000,0,0,52.25,"Michaud, Kristina"
T0252125,2023/05/12,2023/05/12,52.0300,0.0000,0.0000,0,0.0000,0,52.03,"Michaud, Kristina"
T0252812,2023/05/13,2023/05/21,670.0700,657.0400,322.4000,0.0000,0.0000,0,1649.51,"Michaud, Kristina"
T0252781,2023/05/15,2023/05/18,408.6800,0.0000,440.7100,0.5000,0,0,849.39,"Michaud, Kristina"
T0252555,2023/05/19,2023/05/29,771.1700,0.0000,0.0000,1.0000,0,0,771.17,"Michaud, Kristina"
T0252748,2023/05/25,2023/06/25,0.0000,143.9200,0.0000,0,0,0,143.92,"Michaud, Kristina"
200684853,2023/06/01,2023/06/30,0.0000,1792.0000,0.0000,0,0,0,1792.00,"Michaud, Kristina"
200691627,2023/07/01,2023/07/31,0.0000,1792.0000,0.0000,0,0,0,1792.00,"Michaud, Kristina"
T0250748,2023/02/10,2023/02/12,100.4700,498.5800,198.5100,0.5000,0,0,797.56,"Miller, Hon. Marc"
T0250751,2023/02/17,2023/02/19,0.0000,611.4700,89.2200,0.0000,0,0,700.69,"Miller, Hon. Marc"
T0250516,2023/03/02,2023/03/03,0.0000,233.1800,129.1500,0.0000,0,0,362.33,"Miller, Hon. Marc"
T0250787,2023/03/25,2023/03/26,203.4800,435.3600,109.2900,1.0000,0,0,748.13,"Miller, Hon. Marc"
T0250727,2023/03/31,2023/04/02,0.0000,466.3500,203.1300,0.0000,0,0,669.48,"Miller, Hon. Marc"
T0251145,2023/04/07,2023/04/07,199.2400,0.0000,92.4000,1.0000,0,0,291.64,"Miller, Hon. Marc"
T0251664,2023/05/09,2023/05/10,0.0000,465.3300,0.0000,0.0000,0,0,465.33,"Miller, Hon. Marc"
T0252807,2023/05/24,2023/05/24,60.7000,0.0000,0.0000,0.0000,0,0,60.70,"Miller, Hon. Marc"
T0251670,2023/05/24,2023/05/26,0.0000,992.8100,92.4000,0.0000,0,0,1085.21,"Miller, Hon. Marc"
T0253497,2023/06/01,2023/06/03,374.9300,0.0000,92.4000,1.0000,0,0,467.33,"Miller, Hon. Marc"
T0253318,2023/06/02,2023/06/02,0.0000,0.0000,20.8100,0.0000,0,0,20.81,"Miller, Hon. Marc"
T0253692,2023/06/09,2023/06/09,118.5300,0.0000,92.4000,1.0000,0,0,210.93,"Miller, Hon. Marc"
T0250100,2023/04/01,2023/04/11,407.4500,0.0000,110.3700,0.0000,0.0000,0,517.82,"Moore, Hon. Rob"
T0250246,2023/04/14,2023/04/16,152.5400,0.0000,21.3400,0.0000,0.0000,0,173.88,"Moore, Hon. Rob"
T0250470,2023/04/17,2023/04/20,978.9300,720.8600,440.7100,1.0000,0,0,2140.50,"Moore, Hon. Rob"
T0250861,2023/04/24,2023/04/27,1286.7300,720.8600,440.7100,1.0000,0,0,2448.30,"Moore, Hon. Rob"
T0251328,2023/05/01,2023/05/04,906.6400,720.8600,440.7100,1.0000,0,0,2068.21,"Moore, Hon. Rob"
T0251798,2023/05/08,2023/05/11,1293.4200,720.8600,440.7100,1.0000,0,0,2454.99,"Moore, Hon. Rob"
T0252278,2023/05/16,2023/05/18,895.9300,480.5700,330.5400,1.0000,0,0,1707.04,"Moore, Hon. Rob"
T0252491,2023/05/23,2023/05/24,231.3300,0.0000,110.1800,0.0000,0.0000,0,341.51,"Moore, Hon. Rob"
T0252736,2023/05/27,2023/05/27,92.3300,0.0000,42.4100,0.0000,0,0,134.74,"Moore, Hon. Rob"
T0253030,2023/05/29,2023/06/01,1291.4800,720.8600,419.6400,1.0000,0,0,2431.98,"Moore, Hon. Rob"
T0253717,2023/06/05,2023/06/08,1246.7300,720.8600,440.7100,1.0000,0,0,2408.30,"Moore, Hon. Rob"
T0250517,2023/04/01,2023/04/30,0.0000,3870.0000,0.0000,0,0,0,3870.00,"Morantz, Marty"
T0251160,2023/04/16,2023/04/21,1697.6600,0.0000,661.0700,0.5000,0,0,2358.73,"Morantz, Marty"
T0251170,2023/04/23,2023/04/27,2506.0300,0.0000,550.8900,1.0000,0,0,3056.92,"Morantz, Marty"
T0252970,2023/04/30,2023/05/04,2708.3200,0.0000,550.8900,1.0000,0,0,3259.21,"Morantz, Marty"
T0253054,2023/05/01,2023/05/31,0.0000,3999.0000,0.0000,0,0,0,3999.00,"Morantz, Marty"
T0252973,2023/05/07,2023/05/11,2069.3900,0.0000,550.8900,1.0000,0,0,2620.28,"Morantz, Marty"
T0252976,2023/05/14,2023/05/19,1907.9200,0.0000,661.0700,1.0000,0,0,2568.99,"Morantz, Marty"
T0253485,2023/05/28,2023/06/01,1797.0700,0.0000,550.8900,1.0000,0,0,2347.96,"Morantz, Marty"
T0253484,2023/06/01,2023/06/09,0.0000,1161.0000,0.0000,0,0,0,1161.00,"Morantz, Marty"
T0254263,2023/06/04,2023/06/08,2110.1900,0.0000,550.8900,1.0000,0,0,2661.08,"Morantz, Marty"
T0254260,2023/06/10,2023/06/16,0.0000,903.0000,0.0000,0,0,0,903.00,"Morantz, Marty"
T0254261,2023/06/17,2023/06/21,0.0000,645.0000,0.0000,0,0,0,645.00,"Morantz, Marty"
200678558,2023/04/01,2023/04/30,0.0000,1919.0000,0.0000,0,0,0,1919.00,"Morrice, Mike"
T0250660,2023/04/11,2023/04/18,534.9000,0.0000,226.2500,1.0000,0,0,761.15,"Morrice, Mike"
T0253093,2023/04/16,2023/04/20,1249.6700,0.0000,286.2900,1.0000,0,0,1535.96,"Morrice, Mike"
T0253102,2023/04/23,2023/05/02,1212.9500,0.0000,462.4100,1.0000,0,0,1675.36,"Morrice, Mike"
T0252428,2023/04/27,2023/05/02,1087.1700,0.0000,233.9700,1.0000,0,0,1321.14,"Morrice, Mike"
200677916,2023/05/01,2023/05/31,0.0000,1940.0000,0.0000,0,0,0,1940.00,"Morrice, Mike"
T0253107,2023/05/03,2023/05/04,1098.0600,0.0000,73.6600,1.0000,0,0,1171.72,"Morrice, Mike"
T0253110,2023/05/07,2023/05/11,1079.3500,0.0000,298.9300,1.0000,0,0,1378.28,"Morrice, Mike"
T0253111,2023/05/14,2023/05/21,1102.5400,0.0000,336.4300,1.0000,0,0,1438.97,"Morrice, Mike"
T0252975,2023/05/28,2023/06/01,1077.9600,0.0000,131.5600,1.0000,0,0,1209.52,"Morrice, Mike"
200684854,2023/06/01,2023/06/30,0.0000,1940.0000,0.0000,0,0,0,1940.00,"Morrice, Mike"
200691628,2023/07/01,2023/07/31,0.0000,1940.0000,0.0000,0,0,0,1940.00,"Morrice, Mike"
T0251011,2023/04/10,2023/05/02,748.2800,160.8500,90.6800,0,0.5000,0,999.81,"Morrison, Rob"
T0250326,2023/04/16,2023/04/17,1883.0900,409.2100,162.5000,0.5000,0,0,2454.80,"Morrison, Rob"
T0250798,2023/04/23,2023/04/30,4319.1400,935.5000,576.3900,1.0000,0,0,5831.03,"Morrison, Rob"
T0251638,2023/04/30,2023/05/12,4818.5900,1841.4700,902.8600,1.5000,0,0,7562.92,"Morrison, Rob"
T0252211,2023/05/14,2023/05/19,3733.0800,1065.6300,457.0300,1.0000,0,0,5255.74,"Morrison, Rob"
T0253404,2023/05/23,2023/05/23,129.7000,0.0000,22.9800,0.0000,0,0,152.68,"Morrison, Rob"
T0253045,2023/05/27,2023/06/04,4744.6100,1248.0500,816.1900,1.5000,0,0,6808.85,"Morrison, Rob"
T0249482,2022/04/03,2022/04/30,548.1400,0.0000,204.8700,0.0000,0,0,753.01,"Morrissey, Robert"
T0249876,2022/07/01,2022/07/31,1356.2000,0.0000,0.0000,0.0000,0,0,1356.20,"Morrissey, Robert"
T0249890,2022/08/01,2022/08/31,1719.7700,0.0000,512.1700,0.0000,0,0,2231.94,"Morrissey, Robert"
T0249893,2022/10/01,2022/10/31,355.3500,0.0000,105.9700,0.0000,0,0,461.32,"Morrissey, Robert"
T0249894,2022/11/01,2022/11/30,836.8600,0.0000,105.9700,0.0000,0,0,942.83,"Morrissey, Robert"
T0249896,2022/12/01,2022/12/31,570.8700,0.0000,0.0000,0.0000,0,0,570.87,"Morrissey, Robert"
T0249898,2023/01/01,2023/01/31,937.7000,114.2600,211.9500,0.0000,0,0,1263.91,"Morrissey, Robert"
T0249899,2023/02/21,2023/02/28,603.4600,0.0000,105.9700,0.0000,0,0,709.43,"Morrissey, Robert"
T0249902,2023/03/01,2023/03/31,729.4300,0.0000,0.0000,0.0000,0,0,729.43,"Morrissey, Robert"
T0249892,2023/09/01,2023/09/30,1222.4200,0.0000,0.0000,0.0000,0,0,1222.42,"Morrissey, Robert"
T0251480,2023/03/13,2023/04/12,0.0000,36.8300,0.0000,0,0,0,36.83,"Motz, Glen"
200678558,2023/04/01,2023/04/30,0.0000,2150.0000,0.0000,0,0,0,2150.00,"Motz, Glen"
T0250188,2023/04/06,2023/05/05,0.0000,148.9900,0.0000,0,0,0,148.99,"Motz, Glen"
T0250190,2023/04/11,2023/04/11,118.8800,0.0000,0.0000,0.0000,0,0,118.88,"Motz, Glen"
T0253767,2023/04/12,2023/05/12,0.0000,39.4600,0.0000,0,0,0,39.46,"Motz, Glen"
T0250935,2023/04/15,2023/04/21,2880.3300,48.0800,367.0500,1.0000,0,0,3295.46,"Motz, Glen"
T0251478,2023/04/22,2023/04/28,2947.7700,48.0800,450.2700,1.0000,0,0,3446.12,"Motz, Glen"
T0251836,2023/04/29,2023/05/11,5716.1100,96.1600,771.1600,2.0000,0,0,6583.43,"Motz, Glen"
200677917,2023/05/01,2023/05/31,0.0000,2150.0000,0.0000,0,0,0,2150.00,"Motz, Glen"
T0251865,2023/05/06,2023/06/05,0.0000,43.4200,0.0000,0,0,0,43.42,"Motz, Glen"
T0252256,2023/05/13,2023/05/18,2872.8300,48.0800,340.0900,1.0000,0,0,3261.00,"Motz, Glen"
T0253768,2023/05/27,2023/06/02,2845.2600,48.0800,455.8900,1.0000,0,0,3349.23,"Motz, Glen"
200684855,2023/06/01,2023/06/30,0.0000,2150.0000,0.0000,0,0,0,2150.00,"Motz, Glen"
T0253770,2023/06/03,2023/06/03,190.2200,0.0000,22.9800,0.0000,0,0,213.20,"Motz, Glen"
200691629,2023/07/01,2023/07/31,0.0000,2150.0000,0.0000,0,0,0,2150.00,"Motz, Glen"
T0250429,2023/04/01,2023/04/30,0.0000,87.9900,0.0000,0,0,0,87.99,"Murray, Hon. Joyce"
T0250926,2023/04/01,2023/04/30,0.0000,1500.0000,0.0000,0,0,0,1500.00,"Murray, Hon. Joyce"
T0250918,2023/04/12,2023/04/12,7.5600,0.0000,0.0000,0.0000,0,0,7.56,"Murray, Hon. Joyce"
T0250669,2023/04/16,2023/04/20,2405.7900,0.0000,382.5000,1.0000,0,0,2788.29,"Murray, Hon. Joyce"
T0251448,2023/04/21,2023/04/21,15.8100,0.0000,0.0000,0.0000,0,0,15.81,"Murray, Hon. Joyce"
T0251099,2023/04/23,2023/04/27,2407.7100,0.0000,413.4800,1.0000,0,0,2821.19,"Murray, Hon. Joyce"
T0251067,2023/04/29,2023/04/29,11.9000,0.0000,0.0000,0.0000,0,0,11.90,"Murray, Hon. Joyce"
T0252664,2023/04/30,2023/05/11,2422.9400,0.0000,1227.4100,1.0000,0,0,3650.35,"Murray, Hon. Joyce"
